age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.452054795,Private,0.129021987,7th-8th,0.050847458,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.260273973,Private,0.091959122,Bachelors,0.203389831,Divorced,Prof-specialty,Own-child,White,Female,0.397959184,United-States,<=50K
0.383561644,Private,0.056614826,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.602040816,United-States,<=50K
0,Private,0.157188567,11th,0.101694915,Never-married,Other-service,Own-child,White,Male,0.112244898,United-States,<=50K
0.575342466,Private,0.089217983,Some-college,0.152542373,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,<=50K
0.123287671,Private,0.247269917,11th,0.101694915,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.273972603,Others,0.164928934,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.755102041,Thailand,>50K
0.219178082,Private,0.116069442,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Female,0.448979592,United-States,Others
0.219178082,Private,0.141055376,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Wife,White,Female,0.397959184,United-States,>50K
0.602739726,Private,0.037411886,HS-grad,0.13559322,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0,Private,0.120001878,9th,0.06779661,Never-married,Other-service,Own-child,White,Male,0.234693878,United-States,<=50K
0.452054795,Self-emp-not-inc,0.010732556,Masters,0.220338983,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.989795918,United-States,<=50K
0.136986301,Local-gov,0.132145484,Masters,0.220338983,Never-married,Prof-specialty,Own-child,White,Male,0.346938776,United-States,<=50K
0.178082192,Private,0.037758865,HS-grad,0.13559322,Divorced,Prof-specialty,Own-child,White,Female,0.397959184,United-States,<=50K
0.356164384,Private,0.315074495,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,Black,Male,0.397959184,United-States,<=50K
0.369863014,Private,0.106166236,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.246575342,Private,0.119263015,Some-college,0.152542373,Never-married,Exec-managerial,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.109589041,Private,0.121721128,Some-college,0.152542373,Never-married,Tech-support,Own-child,White,Female,0.397959184,United-States,<=50K
0.095890411,Private,0.180017104,Some-college,0.152542373,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.479591837,United-States,>50K
0.068493151,Others,0.013634258,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Female,0.142857143,Germany,<=50K
0.342465753,Local-gov,0.056339964,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.232876712,Private,0.109220337,Assoc-acdm,0.186440678,Divorced,Sales,Unmarried,Black,Female,0.448979592,United-States,<=50K
0.589041096,Private,0.108231785,Bachelors,0.203389831,Divorced,Others,Not-in-family,White,Female,0.418367347,United-States,<=50K
0.054794521,Private,0.129866304,HS-grad,0.13559322,Never-married,Handlers-cleaners,Own-child,White,Male,0.397959184,United-States,<=50K
0.547945205,Others,0.279136932,Masters,0.220338983,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,>50K
0.328767123,Private,0.139916466,Prof-school,0.237288136,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.602040816,United-States,>50K
0.452054795,Private,0.110034038,Some-college,0.152542373,Divorced,Other-service,Not-in-family,White,Male,0.448979592,United-States,<=50K
0.452054795,Private,0.121787122,7th-8th,0.050847458,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,Ecuador,<=50K
0.260273973,Private,0.12618764,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.448979592,United-States,<=50K
0.191780822,Private,0.076687256,HS-grad,0.13559322,Divorced,Prof-specialty,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.164383562,Local-gov,0.139840267,Bachelors,0.203389831,Never-married,Protective-serv,Not-in-family,White,Male,0.56122449,United-States,Others
0.136986301,Private,0.158878562,Bachelors,0.203389831,Never-married,Tech-support,Unmarried,Black,Female,0.397959184,United-States,<=50K
0.657534247,Private,0.065461445,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,White,Male,0.153061224,United-States,<=50K
0.273972603,Others,0.028946264,Bachelors,0.203389831,Divorced,Sales,Not-in-family,White,Female,0.602040816,United-States,<=50K
0.095890411,Private,0.179104071,HS-grad,0.13559322,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,<=50K
0.287671233,Private,0.105176323,HS-grad,0.13559322,Divorced,Sales,Not-in-family,White,Male,0.806122449,United-States,<=50K
0.424657534,Private,0.089391473,Bachelors,0.203389831,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.397959184,United-States,>50K
0.054794521,Private,0.094460096,Some-college,0.152542373,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0.244897959,United-States,<=50K
0.191780822,Private,0.137827105,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.448979592,United-States,>50K
0.520547945,Others,0.152235603,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,>50K
0.095890411,Private,0.196225814,Some-college,0.152542373,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0.397959184,Laos,<=50K
0.356164384,Private,0.10779704,HS-grad,0.13559322,Divorced,Adm-clerical,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.123287671,Others,0.121828623,Assoc-acdm,0.186440678,Never-married,Tech-support,Not-in-family,White,Male,0.448979592,United-States,<=50K
0.397260274,Private,0.04640274,Assoc-acdm,0.186440678,Never-married,Prof-specialty,Not-in-family,White,Female,0.326530612,United-States,<=50K
0.246575342,Private,0.121740178,Assoc-acdm,0.186440678,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.397959184,United-States,Others
0.328767123,Self-emp-inc,0.013681202,Some-college,0.152542373,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.540816327,United-States,>50K
0.123287671,Private,0.030226687,Bachelors,0.203389831,Never-married,Sales,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.232876712,Others,0.087098005,Masters,0.220338983,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.346938776,Taiwan,Others
0.260273973,Others,0.12976289,Bachelors,0.203389831,Divorced,Prof-specialty,Not-in-family,Black,Female,0.397959184,United-States,>50K
0.068493151,Private,0.125742689,Some-college,0.152542373,Never-married,Sales,Own-child,White,Male,0.142857143,United-States,<=50K
0.095890411,Private,0.120474042,Some-college,0.152542373,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.821917808,Self-emp-not-inc,0.084252092,Some-college,0.152542373,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,<=50K
0.164383562,Private,0.277774187,Some-college,0.152542373,Never-married,Tech-support,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.616438356,Private,0.098625893,HS-grad,0.13559322,Widowed,Other-service,Not-in-family,White,Female,0.234693878,United-States,<=50K
0.301369863,Self-emp-not-inc,0.108468548,HS-grad,0.13559322,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,<=50K
0.356164384,Private,0.024137535,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,<=50K
0.164383562,Private,0.12620737,11th,0.101694915,Never-married,Exec-managerial,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.808219178,Self-emp-not-inc,0.108469228,Masters,0.220338983,Married-civ-spouse,Craft-repair,Husband,White,Male,0.091836735,United-States,<=50K
0.630136986,Self-emp-not-inc,0.043205765,HS-grad,0.13559322,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.448979592,United-States,<=50K
0.356164384,Private,0.117598874,Some-college,0.152542373,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.5,United-States,>50K
0.561643836,Self-emp-not-inc,0.20838711,HS-grad,0.13559322,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.397959184,United-States,<=50K
0.328767123,Private,0.130414668,Some-college,0.152542373,Never-married,Craft-repair,Not-in-family,Black,Male,0.448979592,United-States,<=50K
0.123287671,Private,0.142659646,Bachelors,0.203389831,Never-married,Adm-clerical,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.410958904,Private,0.111447129,Assoc-voc,0.169491525,Never-married,Other-service,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.493150685,Private,0.154935241,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.397959184,United-States,<=50K
0,Private,0.1742137,5th-6th,0.033898305,Never-married,Other-service,Other-relative,White,Male,0.479591837,Mexico,<=50K
0.178082192,Private,0.053990708,HS-grad,0.13559322,Never-married,Craft-repair,Other-relative,White,Male,0.397959184,United-States,<=50K
0.438356164,Private,0.038315394,Masters,0.220338983,Never-married,Prof-specialty,Not-in-family,White,Male,0.602040816,United-States,<=50K
0.02739726,Private,0.060710546,HS-grad,0.13559322,Never-married,Others,Unmarried,Black,Male,0.295918367,Haiti,<=50K
0.383561644,Private,0.167580266,HS-grad,0.13559322,Married-civ-spouse,Other-service,Husband,Black,Male,0.397959184,United-States,<=50K
0.287671233,Private,0.191587173,Assoc-voc,0.169491525,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.068493151,State-gov,0.189468557,Some-college,0.152542373,Never-married,Protective-serv,Own-child,Black,Female,0.397959184,United-States,<=50K
0.356164384,Self-emp-not-inc,0.15445151,Bachelors,0.203389831,Never-married,Sales,Not-in-family,White,Male,0.418367347,United-States,<=50K
0.191780822,Private,0.096328343,Bachelors,0.203389831,Never-married,Prof-specialty,Own-child,White,Male,0.244897959,United-States,<=50K
0.219178082,Private,0.070134104,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.123287671,Private,0.120683591,HS-grad,0.13559322,Married-civ-spouse,Other-service,Husband,White,Male,0.397959184,United-States,<=50K
0.219178082,Private,0.06564378,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.397260274,Local-gov,0.214225212,11th,0.101694915,Married-civ-spouse,Transport-moving,Husband,White,Male,0.295918367,United-States,<=50K
0.287671233,Federal-gov,0.054805089,HS-grad,0.13559322,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.397959184,United-States,Others
0.657534247,Private,0.099686562,11th,0.101694915,Widowed,Other-service,Unmarried,Other,Male,0.397959184,United-States,<=50K
0.315068493,Private,0.055279295,Assoc-voc,0.169491525,Married-civ-spouse,Tech-support,Husband,White,Male,0.397959184,United-States,>50K
0.342465753,Private,0.066042466,HS-grad,0.13559322,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.346938776,United-States,<=50K
0.123287671,Self-emp-not-inc,0.069563969,9th,0.966101695,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,Portugal,<=50K
0.260273973,Private,0.226655246,10th,0.084745763,Married-civ-spouse,Other-service,Wife,White,Female,0.234693878,United-States,<=50K
0.356164384,Private,0.112755447,Bachelors,0.203389831,Married-civ-spouse,Transport-moving,Husband,White,Male,0.448979592,United-States,<=50K
0.356164384,Private,0.108650202,Bachelors,0.203389831,Divorced,Exec-managerial,Not-in-family,White,Male,0.448979592,United-States,>50K
0.068493151,Private,0.269120788,HS-grad,0.13559322,Married-spouse-absent,Sales,Not-in-family,White,Male,0.551020408,United-States,<=50K
0.150684932,Private,0.052648373,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.534246575,Self-emp-not-inc,0.114437277,Some-college,0.152542373,Married-civ-spouse,Others,Husband,White,Male,0.448979592,United-States,<=50K
0.068493151,Private,0.236565936,Assoc-acdm,0.186440678,Never-married,Sales,Not-in-family,White,Female,0.142857143,United-States,<=50K
0.547945205,Private,0.13441718,Bachelors,0.203389831,Divorced,Exec-managerial,Not-in-family,White,Female,0.448979592,United-States,>50K
0.123287671,Federal-gov,0.116344985,Some-college,0.152542373,Never-married,Adm-clerical,Unmarried,White,Female,0.142857143,United-States,<=50K
0,Others,0.050987633,11th,0.101694915,Never-married,Other-service,Own-child,White,Male,0.091836735,United-States,<=50K
0.315068493,State-gov,0.115074767,Assoc-voc,0.169491525,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.37755102,United-States,>50K
0.369863014,Private,0.098953822,HS-grad,0.13559322,Never-married,Craft-repair,Not-in-family,Black,Male,0.397959184,United-States,<=50K
0.04109589,Local-gov,0.22857588,Some-college,0.152542373,Never-married,Adm-clerical,Own-child,White,Female,0.091836735,United-States,<=50K
0.219178082,Private,0.171806614,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Wife,White,Female,0.397959184,United-States,<=50K
0.082191781,Private,0.014120709,Some-college,0.152542373,Never-married,Sales,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.397260274,Others,0.044927736,Masters,0.220338983,Divorced,Exec-managerial,Not-in-family,White,Male,0.295918367,United-States,<=50K
0.506849315,Private,0.108476032,HS-grad,0.13559322,Divorced,Transport-moving,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.109589041,Private,0.224593098,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.397260274,Private,0.063831322,Some-college,0.152542373,Divorced,Sales,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.260273973,Local-gov,0.069691195,Some-college,0.152542373,Married-civ-spouse,Transport-moving,Wife,White,Female,0.397959184,United-States,<=50K
0.369863014,Private,0.100113823,Some-college,0.152542373,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.051020408,United-States,>50K
0.02739726,Private,0.007178396,Some-college,0.152542373,Never-married,Adm-clerical,Own-child,White,Female,0.153061224,United-States,<=50K
0.02739726,Private,0.147986124,HS-grad,0.13559322,Never-married,Other-service,Other-relative,White,Female,0.397959184,United-States,<=50K
0.246575342,Private,0.139621874,HS-grad,0.13559322,Married-civ-spouse,Other-service,Wife,White,Female,0.397959184,United-States,>50K
0.136986301,Private,0.194869192,Bachelors,0.203389831,Never-married,Craft-repair,Not-in-family,White,Male,0.5,United-States,<=50K
0.397260274,Self-emp-not-inc,0.178978887,Assoc-acdm,0.186440678,Separated,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.232876712,Private,0.123338325,HS-grad,0.13559322,Never-married,Other-service,Not-in-family,White,Female,0.346938776,United-States,<=50K
0.479452055,Others,0.07980531,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5,United-States,>50K
0.04109589,Others,0.272974302,Some-college,0.152542373,Never-married,Handlers-cleaners,Own-child,White,Male,0.397959184,United-States,<=50K
0.150684932,Private,0.063746278,Some-college,0.152542373,Never-married,Other-service,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.232876712,Private,0.144786427,Assoc-voc,0.169491525,Divorced,Tech-support,Not-in-family,White,Female,0.642857143,United-States,<=50K
0.150684932,Private,0.103143431,7th-8th,0.050847458,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0.397959184,Puerto-Rico,<=50K
0.328767123,Private,0.292894334,Masters,0.220338983,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.653061224,United-States,>50K
0.150684932,Private,0.064815111,HS-grad,0.13559322,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.397959184,United-States,<=50K
0.397260274,Self-emp-not-inc,0.20572149,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.244897959,United-States,<=50K
0.205479452,Private,0.237972904,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5,United-States,<=50K
0.328767123,Local-gov,0.018687914,Some-college,0.152542373,Divorced,Other-service,Not-in-family,Black,Female,0.234693878,United-States,<=50K
0.095890411,Private,0.15448961,HS-grad,0.13559322,Never-married,Handlers-cleaners,Unmarried,Black,Female,0.397959184,United-States,<=50K
0.219178082,Private,0.070499453,Some-college,0.152542373,Divorced,Exec-managerial,Unmarried,White,Female,0.397959184,United-States,<=50K
0.397260274,Private,0.118046546,Doctorate,0.254237288,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.602040816,United-States,>50K
